"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copyname5           ","qcopysrc,object_h","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copypath5           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copydesc5           ","Object tools services - Module Copy book","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copyname6           ","olsrcp/QCOPYSRC,DSDEST","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copypath6           ","OLSRCP/QCOPYSRC,DSDEST","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCSEXT1RB","program             ","AMCSEXT1RB                                        ","copydesc6           ","Destinataires emails","2013-08-07-14.11.59.881000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copyname1           ","qcopysrc,driver_h","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copypath1           ","OLSRCP/QCOPYSRC,DRIVER_H","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copydesc1           ","Driver tools services - Module Copy book","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copyname2           ","qcopysrc,object_h","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copypath2           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copydesc2           ","Object tools services - Module Copy book","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copyname3           ","QCOPYSRC,DSAMEC","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copypath3           ","OLSRCP/QCOPYSRC,DSAMEC","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMCS020RB","program             ","AMCS020RB                                         ","copydesc3           ","Adresse client pour les PV","2013-08-07-14.12.00.488000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTANNU","program             ","AMRTANNU                                          ","extpgm1             ","QCMDEXC","2013-08-07-14.12.01.193000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copyname1           ","QCOPYSRC,DSEURO","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copypath1           ","OLSRCP/QCOPYSRC,DSEURO","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copydesc1           ","Table traitement euro","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copyname2           ","QCOPYSRC,SRPARM","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copypath2           ","OLSRCP/QCOPYSRC,SRPARM","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMRTR12","program             ","AMRTR12                                           ","copydesc2           ","Sous routine recherche parametre","2013-08-07-14.12.01.410000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copyname1           ","qcopysrc,object_h","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copypath1           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copydesc1           ","Object tools services - Module Copy book","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copyname2           ","olsrcp/QCOPYSRC,DSTXDI","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copypath2           ","OLSRCP/QCOPYSRC,DSTXDI","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copydesc2           ","Taux divers","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copyname3           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copypath3           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copydesc3           ","Coordonnées Amort. exédentaire","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","extpgm1             ","QWCRNETA","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copyname4           ","olsrcp/QCOPYSRC,SRPARM","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copypath4           ","OLSRCP/QCOPYSRC,SRPARM","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02","program             ","AMR02                                             ","copydesc4           ","Sous routine recherche parametre","2013-08-07-14.12.01.525000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copyname1           ","qcopysrc,object_h","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copypath1           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copydesc1           ","Object tools services - Module Copy book","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copyname2           ","olsrcp/QCOPYSRC,DSTXDI","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copypath2           ","OLSRCP/QCOPYSRC,DSTXDI","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copydesc2           ","Taux divers","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copyname3           ","QCOPYSRC,DSAND1","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copypath3           ","OLSRCP/QCOPYSRC,DSAND1","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copydesc3           ","Calcul de l'AND","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copyname4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copypath4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copydesc4           ","Coordonnées Amort. exédentaire","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","extpgm1             ","QWCRNETA","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copyname5           ","olsrcp/QCOPYSRC,SRPARM","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copypath5           ","OLSRCP/QCOPYSRC,SRPARM","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02B","program             ","AMR02B                                            ","copydesc5           ","Sous routine recherche parametre","2013-08-07-14.12.01.767000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname1           ","qcopysrc,object_h","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath1           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc1           ","Object tools services - Module Copy book","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname2           ","olsrcp/QCOPYSRC,DSTXDI","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath2           ","OLSRCP/QCOPYSRC,DSTXDI","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc2           ","Taux divers","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname3           ","QCOPYSRC,DSAND1","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath3           ","OLSRCP/QCOPYSRC,DSAND1","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc3           ","Calcul de l'AND","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc4           ","Coordonnées Amort. exédentaire","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname5           ","OLSRCP/QCOPYSRC,DSPGFX","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath5           ","OLSRCP/QCOPYSRC,DSPGFX","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc5           ","Page de garde Fax etats fisc.","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname6           ","OLSRCP/QCOPYSRC,CHKLOGO","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath6           ","OLSRCP/QCOPYSRC,CHKLOGO","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc6           ","Structure recherche Logo","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copyname7           ","olsrcp/QCOPYSRC,SRPARM","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copypath7           ","OLSRCP/QCOPYSRC,SRPARM","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR02C","program             ","AMR02C                                            ","copydesc7           ","Sous routine recherche parametre","2013-08-07-14.12.02.050000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copyname1           ","qcopysrc,object_h","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copypath1           ","OLSRCP/QCOPYSRC,OBJECT_H","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copydesc1           ","Object tools services - Module Copy book","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copyname2           ","olsrcp/QCOPYSRC,DSTXDI","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copypath2           ","OLSRCP/QCOPYSRC,DSTXDI","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copydesc2           ","Taux divers","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copyname3           ","QCOPYSRC,DSAND1","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copypath3           ","OLSRCP/QCOPYSRC,DSAND1","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copydesc3           ","Calcul de l'AND","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copyname4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copypath4           ","OLSRCP/QCOPYSRC,DSAME1","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copydesc4           ","Coordonnées Amort. exédentaire","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copyname5           ","olsrcp/QCOPYSRC,SRParm","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copypath5           ","OLSRCP/QCOPYSRC,SRPARM","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","AMR10RB","program             ","AMR10RB                                           ","copydesc5           ","Sous routine recherche parametre","2013-08-07-14.12.02.391000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copyname1           ","qcopysrc,comm_h","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copypath1           ","OLSRCP/QCOPYSRC,COMM_H","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copydesc1           ","Communication services - Module Copy book","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copyname2           ","qcopysrc,tools_h","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copypath2           ","DEVBOUSS/QCOPYSRC,TOOLS_H","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copydesc2           ","Tools services - Module Copy book","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copyname3           ","qcopysrc,string_h","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copypath3           ","OLSRCP/QCOPYSRC,STRING_H","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","APRCRTG","program             ","APRCRTG                                           ","copydesc3           ","String tools services - Module Copy book","2013-08-07-14.12.03.354000","DEVBOUSS"
"OLSRCP","QRPGLESRC","ASCAT001RI","program             ","ASCAT001RI                                        ","extpgm1             ","QCMDEXC","2013-08-07-14.12.04.308000","DEVBOUSS"
"OLSRCP","QRPGLESRC","ASCAT003RI","program             ","ASCAT003RI                                        ","extpgm1             ","QCMDEXC","2013-08-07-14.12.04.475000","DEVBOUSS"
"OLSRCP","QRPGLESRC","ASCAT010RI","program             ","ASCAT010RI                                        ","extpgm1             ","QCMDEXC","2013-08-07-14.12.04.560000","DEVBOUSS"
